Time;U_t;V_t;
0.000000E0;8.142140E-2; 0 
3.333258E-2;8.143135E-2;1.271804E-4
6.666516E-2;8.142988E-2;-3.751173E-5
9.999774E-2;8.142885E-2;4.859752E-5
1.333303E-1;8.143312E-2;3.507410E-5
1.666629E-1;8.143119E-2;3.483775E-5
1.999955E-1;8.143544E-2;3.721861E-5
2.333281E-1;8.143367E-2;-4.732258E-5
2.666606E-1;8.143229E-2;-7.557231E-5
2.999932E-1;8.142863E-2;-8.926017E-5
3.333258E-1;8.142634E-2;1.068875E-4
3.666584E-1;8.143575E-2;-9.354516E-5
3.999910E-1;8.142010E-2;2.666388E-3
4.333235E-1;8.162237E-2;1.851375E-2
4.666561E-1;8.271586E-2;4.843161E-2
4.999887E-1;8.485061E-2;7.768948E-2
5.333213E-1;8.789343E-2;9.688190E-2
5.666539E-1;9.130832E-2;9.966557E-2
5.999865E-1;9.453669E-2;8.645699E-2
6.333190E-1;9.707116E-2;6.105279E-2
6.666516E-1;9.860620E-2;2.662083E-2
6.999842E-1;9.884529E-2;-1.246747E-2
7.333168E-1;9.777518E-2;-4.622163E-2
7.666494E-1;9.576436E-2;-7.174438E-2
7.999819E-1;9.299301E-2;-8.781596E-2
8.333145E-1;8.991094E-2;-8.958309E-2
8.666471E-1;8.702180E-2;-7.544895E-2
8.999797E-1;8.488185E-2;-4.971619E-2
9.333123E-1;8.370850E-2;-1.717108E-2
9.666448E-1;8.373730E-2;1.931972E-2
9.999774E-1;8.499626E-2;4.979052E-2
1.033310E0;8.705556E-2;7.178113E-2
1.066643E0;8.978087E-2;8.241424E-2
1.099975E0;9.254893E-2;7.819156E-2
1.133308E0;9.499278E-2;6.413015E-2
1.166640E0;9.682356E-2;3.859465E-2
1.199973E0;9.756489E-2;6.729761E-3
1.233305E0;9.727214E-2;-2.525965E-2
1.266638E0;9.588120E-2;-5.194814E-2
1.299971E0;9.380951E-2;-6.849822E-2
1.333303E0;9.131541E-2;-7.462665E-2
1.366636E0;8.883605E-2;-7.089957E-2
1.399968E0;8.658956E-2;-5.361203E-2
1.433301E0;8.526252E-2;-2.725244E-2
1.466634E0;8.477303E-2;4.790496E-4
1.499966E0;8.529445E-2;2.726641E-2
1.533299E0;8.659019E-2;5.201708E-2
1.566631E0;8.876167E-2;6.706570E-2
1.599964E0;9.106049E-2;6.792363E-2
1.633296E0;9.328841E-2;6.158877E-2
1.666629E0;9.516572E-2;4.317011E-2
1.699962E0;9.616593E-2;1.784150E-2
1.733294E0;9.635496E-2;-7.703120E-3
1.766627E0;9.565248E-2;-3.128131E-2
1.799959E0;9.427023E-2;-5.164458E-2
1.833292E0;9.221008E-2;-6.221252E-2
1.866625E0;9.012342E-2;-6.087326E-2
1.899957E0;8.815254E-2;-5.294245E-2
1.933290E0;8.659452E-2;-3.389586E-2
1.966622E0;8.589357E-2;-9.936357E-3
1.999955E0;8.593220E-2;1.114212E-2
2.033287E0;8.663625E-2;3.329965E-2
2.066620E0;8.815181E-2;5.009699E-2
2.099953E0;8.997550E-2;5.804815E-2
2.133285E0;9.202040E-2;5.573362E-2
2.166618E0;9.369045E-2;4.469804E-2
2.199950E0;9.499977E-2;2.811377E-2
2.233283E0;9.556439E-2;5.745777E-3
2.266615E0;9.538276E-2;-1.712855E-2
2.299948E0;9.442287E-2;-3.735489E-2
2.333281E0;9.289284E-2;-4.833692E-2
2.366613E0;9.120094E-2;-5.293893E-2
2.399946E0;8.936476E-2;-4.862035E-2
2.433278E0;8.796013E-2;-3.665255E-2
2.466611E0;8.692166E-2;-2.083226E-2
2.499944E0;8.657154E-2;3.559399E-4
2.533276E0;8.694539E-2;2.067020E-2
2.566609E0;8.794955E-2;3.725982E-2
2.599941E0;8.942896E-2;4.562897E-2
2.633274E0;9.098996E-2;4.613233E-2
2.666606E0;9.250394E-2;4.276914E-2
2.699939E0;9.384076E-2;3.243694E-2
2.733272E0;9.466604E-2;1.464786E-2
2.766604E0;9.481729E-2;-5.136442E-3
2.799937E0;9.432367E-2;-2.366464E-2
2.833269E0;9.324017E-2;-3.541721E-2
2.866602E0;9.196331E-2;-4.262878E-2
2.899935E0;9.039873E-2;-4.318279E-2
2.933267E0;8.908493E-2;-3.638261E-2
2.966600E0;8.797362E-2;-2.542684E-2
2.999932E0;8.739010E-2;-9.069960E-3
3.033265E0;8.736906E-2;7.935805E-3
3.066597E0;8.791906E-2;2.216406E-2
3.099930E0;8.884617E-2;3.445705E-2
3.133263E0;9.021543E-2;4.195794E-2
3.166595E0;9.164243E-2;3.856555E-2
3.199928E0;9.278604E-2;3.092153E-2
3.233260E0;9.370353E-2;1.975956E-2
3.266593E0;9.410312E-2;3.900746E-3
3.299925E0;9.396353E-2;-1.183883E-2
3.333258E0;9.331400E-2;-2.510126E-2
3.366591E0;9.229039E-2;-3.227426E-2
3.399923E0;9.116274E-2;-3.645259E-2
3.433256E0;8.986063E-2;-3.528383E-2
3.466588E0;8.881127E-2;-2.495896E-2
3.499921E0;8.819697E-2;-1.298517E-2
3.533254E0;8.794574E-2;2.087908E-4
3.566586E0;8.821089E-2;1.413151E-2
3.599919E0;8.888768E-2;2.407727E-2
3.633251E0;8.981577E-2;3.112147E-2
3.666584E0;9.096210E-2;3.435882E-2
3.699916E0;9.210598E-2;3.136986E-2
3.733249E0;9.305307E-2;2.069508E-2
3.766582E0;9.348542E-2;8.168738E-3
3.799914E0;9.359756E-2;-3.109869E-3
3.833247E0;9.327813E-2;-1.575801E-2
3.866579E0;9.254738E-2;-2.412546E-2
3.899912E0;9.167030E-2;-2.956166E-2
3.933245E0;9.057693E-2;-3.155552E-2
3.966577E0;8.956695E-2;-2.524086E-2
3.999910E0;8.889477E-2;-1.621057E-2
4.033242E0;8.848643E-2;-5.831686E-3
4.066575E0;8.850599E-2;6.316522E-3
4.099907E0;8.890746E-2;1.672568E-2
4.133240E0;8.962066E-2;2.300780E-2
4.166573E0;9.044106E-2;2.709963E-2
4.199905E0;9.142700E-2;2.861648E-2
4.233238E0;9.234819E-2;2.141478E-2
4.266570E0;9.285442E-2;1.357887E-2
4.299903E0;9.325329E-2;3.155314E-3
4.333235E0;9.306474E-2;-8.200989E-3
4.366568E0;9.270665E-2;-1.636039E-2
4.399901E0;9.197423E-2;-2.426050E-2
4.433233E0;9.108956E-2;-2.671944E-2
4.466566E0;9.019323E-2;-2.281932E-2
4.499898E0;8.956852E-2;-1.686419E-2
4.533231E0;8.906932E-2;-1.013051E-2
4.566564E0;8.889338E-2;-8.657405E-5
4.599896E0;8.906355E-2;9.780489E-3
4.633229E0;8.954530E-2;1.780863E-2
4.666561E0;9.025060E-2;2.122974E-2
4.699894E0;9.096038E-2;2.273628E-2
4.733226E0;9.176610E-2;2.159659E-2
4.766559E0;9.239992E-2;1.487608E-2
4.799892E0;9.275750E-2;6.745377E-3
4.833224E0;9.284946E-2;-2.584202E-3
4.866557E0;9.258525E-2;-1.141046E-2
4.899889E0;9.208889E-2;-1.740502E-2
4.933222E0;9.142511E-2;-2.155689E-2
4.966555E0;9.065176E-2;-2.027781E-2
4.999887E0;9.007348E-2;-1.667657E-2
5.033220E0;8.954036E-2;-1.238821E-2
5.066552E0;8.924774E-2;-4.532101E-3
5.099885E0;8.923827E-2;4.396073E-3
5.133217E0;8.954071E-2;1.220442E-2
5.166550E0;9.005176E-2;1.619972E-2
5.199883E0;9.062051E-2;1.872979E-2
5.233215E0;9.130000E-2;1.933353E-2
5.266548E0;9.190920E-2;1.546803E-2
5.299880E0;9.233103E-2;9.457354E-3
5.333213E0;9.253948E-2;1.721868E-3
5.366545E0;9.244580E-2;-5.695072E-3
5.399878E0;9.215981E-2;-1.209198E-2
5.433211E0;9.163994E-2;-1.735257E-2
5.466543E0;9.100336E-2;-1.754473E-2
5.499876E0;9.047029E-2;-1.583923E-2
5.533208E0;8.994759E-2;-1.312829E-2
