Time;U_t;V_t;
0.000000E0;1.005080E-1; 0 
3.332663E-2;1.011760E-1;1.621190E-3
6.665327E-2;1.006161E-1;-3.330205E-2
9.997990E-2;9.895665E-2;-6.479468E-2
1.333065E-1;9.629788E-2;-8.668226E-2
1.666332E-1;9.317784E-2;-9.608476E-2
1.999598E-1;8.989330E-2;-9.260414E-2
2.332864E-1;8.700628E-2;-7.533273E-2
2.666131E-1;8.487196E-2;-4.871223E-2
2.999397E-1;8.375934E-2;-1.448971E-2
3.332663E-1;8.390614E-2;2.166114E-2
3.665930E-1;8.520318E-2;5.548800E-2
3.999196E-1;8.760472E-2;8.153318E-2
4.332462E-1;9.063782E-2;9.443054E-2
4.665729E-1;9.389799E-2;9.499244E-2
4.998995E-1;9.696854E-2;8.184608E-2
5.332261E-1;9.935440E-2;5.794729E-2
5.665528E-1;1.008310E-1;2.627114E-2
5.998794E-1;1.011052E-1;-1.053116E-2
6.332061E-1;1.001291E-1;-4.546306E-2
6.665327E-1;9.807486E-2;-7.205295E-2
6.998593E-1;9.532716E-2;-8.991665E-2
7.331860E-1;9.208141E-2;-9.604173E-2
7.665126E-1;8.892437E-2;-8.810494E-2
7.998392E-1;8.620873E-2;-6.808191E-2
8.331659E-1;8.438709E-2;-3.785797E-2
8.664925E-1;8.368529E-2;-2.946223E-3
8.998191E-1;8.420056E-2;3.269282E-2
9.331458E-1;8.575510E-2;6.104795E-2
9.664724E-1;8.826975E-2;8.514687E-2
9.997990E-1;9.142967E-2;9.597821E-2
1.033126E0;9.466723E-2;9.202744E-2
1.066452E0;9.756381E-2;7.619717E-2
1.099779E0;9.974620E-2;5.042733E-2
1.133106E0;1.009251E-1;1.633358E-2
1.166432E0;1.008347E-1;-1.836043E-2
1.199759E0;9.970125E-2;-5.017549E-2
1.233085E0;9.749026E-2;-7.685827E-2
1.266412E0;9.457907E-2;-9.196564E-2
1.299739E0;9.136024E-2;-9.473326E-2
1.333065E0;8.826457E-2;-8.506834E-2
1.366392E0;8.568996E-2;-6.140041E-2
1.399719E0;8.417121E-2;-2.919777E-2
1.433045E0;8.374377E-2;6.311503E-3
1.466372E0;8.459184E-2;4.120253E-2
1.499699E0;8.649015E-2;6.978027E-2
1.533025E0;8.924231E-2;8.902256E-2
1.566352E0;9.242400E-2;9.563966E-2
1.599678E0;9.561828E-2;8.854711E-2
1.633005E0;9.832517E-2;6.762881E-2
1.666332E0;1.001254E-1;4.008481E-2
1.699658E0;1.009970E-1;6.490090E-3
1.732985E0;1.005580E-1;-2.896352E-2
1.766312E0;9.906679E-2;-5.938349E-2
1.799638E0;9.659973E-2;-8.157079E-2
1.832965E0;9.362964E-2;-9.219564E-2
1.866292E0;9.045438E-2;-9.257932E-2
1.899618E0;8.745871E-2;-7.968096E-2
1.932945E0;8.514408E-2;-5.248429E-2
1.966271E0;8.396035E-2;-1.784326E-2
1.999598E0;8.395453E-2;1.671138E-2
2.032925E0;8.507425E-2;5.038088E-2
2.066251E0;8.731214E-2;7.720567E-2
2.099578E0;9.022044E-2;9.149352E-2
2.132905E0;9.341069E-2;9.365391E-2
2.166231E0;9.646299E-2;8.239777E-2
2.199558E0;9.890296E-2;6.081122E-2
2.232884E0;1.005157E-1;2.971577E-2
2.266211E0;1.008837E-1;-4.453551E-3
2.299538E0;1.002189E-1;-3.907540E-2
2.332864E0;9.827865E-2;-6.785030E-2
2.366191E0;9.569627E-2;-8.667185E-2
2.399518E0;9.250342E-2;-9.513058E-2
2.432844E0;8.935106E-2;-8.827838E-2
2.466171E0;8.661918E-2;-6.996109E-2
2.499498E0;8.469087E-2;-4.247766E-2
2.532824E0;8.378780E-2;-8.331421E-3
2.566151E0;8.413554E-2;2.683012E-2
2.599477E0;8.557618E-2;5.935903E-2
2.632804E0;8.809149E-2;8.365549E-2
2.666131E0;9.115135E-2;9.324677E-2
2.699457E0;9.430690E-2;9.121438E-2
2.732784E0;9.723130E-2;7.621652E-2
2.766111E0;9.938631E-2;5.209279E-2
